code_postal;codes_postaux;code_insee;nom_standard;nom_standard_majuscule;reg_code;reg_nom;dep_code;dep_nom;canton_code;canton_nom
01400;01400;01001;L'Abergement-Clémenciat;L'ABERGEMENT-CLÉMENCIAT;84;Auvergne-Rhône-Alpes;01;Ain;0108;Châtillon-sur-Chalaronne
01640;01640;01002;L'Abergement-de-Varey;L'ABERGEMENT-DE-VAREY;84;Auvergne-Rhône-Alpes;01;Ain;0101;Ambérieu-en-Bugey
01500;01500, 01501, 01504, 01503, 01502, 01505, 01506;01004;Ambérieu-en-Bugey;AMBÉRIEU-EN-BUGEY;84;Auvergne-Rhône-Alpes;01;Ain;0101;Ambérieu-en-Bugey
01330;01330;01005;Ambérieux-en-Dombes;AMBÉRIEUX-EN-DOMBES;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
01300;01300;01006;Ambléon;AMBLÉON;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01500;01500, 01504;01007;Ambronay;AMBRONAY;84;Auvergne-Rhône-Alpes;01;Ain;0101;Ambérieu-en-Bugey
01500;01500;01008;Ambutrix;AMBUTRIX;84;Auvergne-Rhône-Alpes;01;Ain;0101;Ambérieu-en-Bugey
01300;01300;01009;Andert-et-Condon;ANDERT-ET-CONDON;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01350;01350;01010;Anglefort;ANGLEFORT;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01100;01100;01011;Apremont;APREMONT;84;Auvergne-Rhône-Alpes;01;Ain;0114;Nantua
01110;01110;01012;Aranc;ARANC;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01230;01230;01013;Arandas;ARANDAS;84;Auvergne-Rhône-Alpes;01;Ain;0101;Ambérieu-en-Bugey
01100;01112, 01102, 01100, 01117, 01101;01014;Arbent;ARBENT;84;Auvergne-Rhône-Alpes;01;Ain;0115;Oyonnax
01300;01300;01015;Arboys en Bugey;ARBOYS EN BUGEY;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01190;01190;01016;Arbigny;ARBIGNY;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01230;01230;01017;Argis;ARGIS;84;Auvergne-Rhône-Alpes;01;Ain;0101;Ambérieu-en-Bugey
01510;01510;01019;Armix;ARMIX;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01480;01480;01021;Ars-sur-Formans;ARS-SUR-FORMANS;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
01510;01510;01022;Artemare;ARTEMARE;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01570;01570;01023;Asnières-sur-Saône;ASNIÈRES-SUR-SAÔNE;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01340;01340;01024;Attignat;ATTIGNAT;84;Auvergne-Rhône-Alpes;01;Ain;0102;Attignat
01380;01380;01025;Bâgé-Dommartin;BÂGÉ-DOMMARTIN;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01380;01380;01026;Bâgé-le-Châtel;BÂGÉ-LE-CHÂTEL;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01360;01360;01027;Balan;BALAN;84;Auvergne-Rhône-Alpes;01;Ain;0112;Meximieux
01990;01990;01028;Baneins;BANEINS;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
01270;01270;01029;Beaupont;BEAUPONT;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01480;01480;01030;Beauregard;BEAUREGARD;84;Auvergne-Rhône-Alpes;01;Ain;0121;Trévoux
01100;01116, 01117, 01103, 01115, 01100;01031;Bellignat;BELLIGNAT;84;Auvergne-Rhône-Alpes;01;Ain;0114;Nantua
01360;01360;01032;Béligneux;BÉLIGNEUX;84;Auvergne-Rhône-Alpes;01;Ain;0112;Meximieux
01200;01202, 01204, 01201, 01200, 01206, 01203;01033;Valserhône;VALSERHÔNE;84;Auvergne-Rhône-Alpes;01;Ain;0103;Valserhône
01300;01303, 01302, 74009, 01300, 01301, 01306;01034;Belley;BELLEY;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01130;01130;01035;Belleydoux;BELLEYDOUX;84;Auvergne-Rhône-Alpes;01;Ain;0114;Nantua
01260;01260;01036;Valromey-sur-Séran;VALROMEY-SUR-SÉRAN;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01470;01470;01037;Bénonces;BÉNONCES;84;Auvergne-Rhône-Alpes;01;Ain;0111;Lagnieu
01370;01370;01038;Bény;BÉNY;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01340;01340;01040;Béréziat;BÉRÉZIAT;84;Auvergne-Rhône-Alpes;01;Ain;0102;Attignat
01500;01500;01041;Bettant;BETTANT;84;Auvergne-Rhône-Alpes;01;Ain;0101;Ambérieu-en-Bugey
01290;01290;01042;Bey;BEY;84;Auvergne-Rhône-Alpes;01;Ain;0123;Vonnas
01700;01700, 01704, 01708;01043;Beynost;BEYNOST;84;Auvergne-Rhône-Alpes;01;Ain;0113;Miribel
01200;01200;01044;Billiat;BILLIAT;84;Auvergne-Rhône-Alpes;01;Ain;0103;Valserhône
01330;01330;01045;Birieux;BIRIEUX;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
01290;01290;01046;Biziat;BIZIAT;84;Auvergne-Rhône-Alpes;01;Ain;0123;Vonnas
01150;01150, 01154, 01155;01047;Blyes;BLYES;84;Auvergne-Rhône-Alpes;01;Ain;0111;Lagnieu
01120;01120;01049;La Boisse;LA BOISSE;84;Auvergne-Rhône-Alpes;01;Ain;0113;Miribel
01380;01380, 01190;01050;Boissey;BOISSEY;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01450;01450;01051;Bolozon;BOLOZON;84;Auvergne-Rhône-Alpes;01;Ain;0116;Pont-d'Ain
01330;01330;01052;Bouligneux;BOULIGNEUX;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
01000;01003, 01007, 01060, 01013, 01006, 01005, 01004, 01001, 01008, 01012, 01002, 01011, 01017, 01018, 01010, 01009, 01000;01053;Bourg-en-Bresse;BOURG-EN-BRESSE;84;Auvergne-Rhône-Alpes;01;Ain;0199;Bourg-en-Bresse
01800;01800;01054;Bourg-Saint-Christophe;BOURG-SAINT-CHRISTOPHE;84;Auvergne-Rhône-Alpes;01;Ain;0112;Meximieux
01640;01640;01056;Boyeux-Saint-Jérôme;BOYEUX-SAINT-JÉRÔME;84;Auvergne-Rhône-Alpes;01;Ain;0116;Pont-d'Ain
01190;01190;01057;Boz;BOZ;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01300;01300;01058;Brégnier-Cordon;BRÉGNIER-CORDON;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01110;01110;01060;Brénod;BRÉNOD;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01300;01300;01061;Brens;BRENS;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01360;01360;01062;Bressolles;BRESSOLLES;84;Auvergne-Rhône-Alpes;01;Ain;0112;Meximieux
01460;01460;01063;Brion;BRION;84;Auvergne-Rhône-Alpes;01;Ain;0114;Nantua
01470;01470;01064;Briord;BRIORD;84;Auvergne-Rhône-Alpes;01;Ain;0111;Lagnieu
01310;01310;01065;Buellas;BUELLAS;84;Auvergne-Rhône-Alpes;01;Ain;0102;Attignat
01510;01510;01066;La Burbanche;LA BURBANCHE;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01430;01430;01067;Ceignes;CEIGNES;84;Auvergne-Rhône-Alpes;01;Ain;0116;Pont-d'Ain
01450;01450;01068;Cerdon;CERDON;84;Auvergne-Rhône-Alpes;01;Ain;0116;Pont-d'Ain
01240;01240;01069;Certines;CERTINES;84;Auvergne-Rhône-Alpes;01;Ain;0107;Ceyzériat
01170;01171, 01174, 01170;01071;Cessy;CESSY;84;Auvergne-Rhône-Alpes;01;Ain;0109;Gex
01250;01250;01072;Ceyzériat;CEYZÉRIAT;84;Auvergne-Rhône-Alpes;01;Ain;0107;Ceyzériat
01350;01350;01073;Ceyzérieu;CEYZÉRIEU;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01320;01320;01074;Chalamont;CHALAMONT;84;Auvergne-Rhône-Alpes;01;Ain;0107;Ceyzériat
01480;01480;01075;Chaleins;CHALEINS;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
01230;01230;01076;Chaley;CHALEY;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01450;01450;01077;Challes-la-Montagne;CHALLES-LA-MONTAGNE;84;Auvergne-Rhône-Alpes;01;Ain;0116;Pont-d'Ain
01630;01630;01078;Challex;CHALLEX;84;Auvergne-Rhône-Alpes;01;Ain;0120;Thoiry
01260;01260;01079;Champagne-en-Valromey;CHAMPAGNE-EN-VALROMEY;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01110;01110;01080;Champdor-Corcelles;CHAMPDOR-CORCELLES;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01410;01410;01081;Champfromier;CHAMPFROMIER;84;Auvergne-Rhône-Alpes;01;Ain;0103;Valserhône
01420;01420;01082;Chanay;CHANAY;84;Auvergne-Rhône-Alpes;01;Ain;0103;Valserhône
01990;01990;01083;Chaneins;CHANEINS;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
01400;01400;01084;Chanoz-Châtenay;CHANOZ-CHÂTENAY;84;Auvergne-Rhône-Alpes;01;Ain;0123;Vonnas
01240;01240;01085;La Chapelle-du-Châtelard;LA CHAPELLE-DU-CHÂTELARD;84;Auvergne-Rhône-Alpes;01;Ain;0108;Châtillon-sur-Chalaronne
01130;01130;01087;Charix;CHARIX;84;Auvergne-Rhône-Alpes;01;Ain;0114;Nantua
01800;01800;01088;Charnoz-sur-Ain;CHARNOZ-SUR-AIN;84;Auvergne-Rhône-Alpes;01;Ain;0111;Lagnieu
01500;01500, 01503;01089;Château-Gaillard;CHÂTEAU-GAILLARD;84;Auvergne-Rhône-Alpes;01;Ain;0101;Ambérieu-en-Bugey
01320;01320;01090;Châtenay;CHÂTENAY;84;Auvergne-Rhône-Alpes;01;Ain;0107;Ceyzériat
01320;01320;01092;Châtillon-la-Palud;CHÂTILLON-LA-PALUD;84;Auvergne-Rhône-Alpes;01;Ain;0107;Ceyzériat
01400;01400;01093;Châtillon-sur-Chalaronne;CHÂTILLON-SUR-CHALARONNE;84;Auvergne-Rhône-Alpes;01;Ain;0108;Châtillon-sur-Chalaronne
01190;01190;01094;Chavannes-sur-Reyssouze;CHAVANNES-SUR-REYSSOUZE;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01250;01250;01095;Nivigne et Suran;NIVIGNE ET SURAN;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01660;01660;01096;Chaveyriat;CHAVEYRIAT;84;Auvergne-Rhône-Alpes;01;Ain;0123;Vonnas
01300;01300, 01303, 01301, 01510;01098;Chazey-Bons;CHAZEY-BONS;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01150;01150;01099;Chazey-sur-Ain;CHAZEY-SUR-AIN;84;Auvergne-Rhône-Alpes;01;Ain;0111;Lagnieu
01510;01510;01100;Cheignieu-la-Balme;CHEIGNIEU-LA-BALME;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01430;01430;01101;Chevillard;CHEVILLARD;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01190;01190;01102;Chevroux;CHEVROUX;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01170;01170;01103;Chevry;CHEVRY;84;Auvergne-Rhône-Alpes;01;Ain;0120;Thoiry
01410;01200, 01410;01104;Chézery-Forens;CHÉZERY-FORENS;84;Auvergne-Rhône-Alpes;01;Ain;0120;Thoiry
01390;01390;01105;Civrieux;CIVRIEUX;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
01250;01250;01106;Cize;CIZE;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01230;01230;01107;Cleyzieu;CLEYZIEU;84;Auvergne-Rhône-Alpes;01;Ain;0101;Ambérieu-en-Bugey
01270;01270;01108;Coligny;COLIGNY;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01550;01550;01109;Collonges;COLLONGES;84;Auvergne-Rhône-Alpes;01;Ain;0120;Thoiry
01300;01300;01110;Colomieu;COLOMIEU;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01230;01230;01111;Conand;CONAND;84;Auvergne-Rhône-Alpes;01;Ain;0101;Ambérieu-en-Bugey
01430;01430;01112;Condamine;CONDAMINE;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01400;01400;01113;Condeissiat;CONDEISSIAT;84;Auvergne-Rhône-Alpes;01;Ain;0108;Châtillon-sur-Chalaronne
01200;01200;01114;Confort;CONFORT;84;Auvergne-Rhône-Alpes;01;Ain;0103;Valserhône
01310;01310;01115;Confrançon;CONFRANÇON;84;Auvergne-Rhône-Alpes;01;Ain;0102;Attignat
01300;01300;01116;Contrevoz;CONTREVOZ;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01300;01300;01117;Conzieu;CONZIEU;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01420;01420;01118;Corbonod;CORBONOD;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01110;01110;01121;Corlier;CORLIER;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01290;01290;01123;Cormoranche-sur-Saône;CORMORANCHE-SUR-SAÔNE;84;Auvergne-Rhône-Alpes;01;Ain;0123;Vonnas
01560;01560;01124;Cormoz;CORMOZ;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01250;01250;01125;Corveissiat;CORVEISSIAT;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01370;01370;01127;Courmangoux;COURMANGOUX;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01560;01560;01128;Courtes;COURTES;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01320;01320;01129;Crans;CRANS;84;Auvergne-Rhône-Alpes;01;Ain;0107;Ceyzériat
01340;01340;01130;Bresse Vallons;BRESSE VALLONS;84;Auvergne-Rhône-Alpes;01;Ain;0102;Attignat
01350;01350;01133;Cressin-Rochefort;CRESSIN-ROCHEFORT;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01290;01750, 01290;01134;Crottet;CROTTET;84;Auvergne-Rhône-Alpes;01;Ain;0123;Vonnas
01170;01170;01135;Crozet;CROZET;84;Auvergne-Rhône-Alpes;01;Ain;0120;Thoiry
01290;01290;01136;Cruzilles-lès-Mépillat;CRUZILLES-LÈS-MÉPILLAT;84;Auvergne-Rhône-Alpes;01;Ain;0123;Vonnas
01350;01350;01138;Culoz-Béon;CULOZ-BÉON;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01560;01560;01139;Curciat-Dongalon;CURCIAT-DONGALON;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01310;01310;01140;Curtafond;CURTAFOND;84;Auvergne-Rhône-Alpes;01;Ain;0102;Attignat
01300;01300;01141;Cuzieu;CUZIEU;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01120;01124, 01120, 01121, 01123, 01127;01142;Dagneux;DAGNEUX;84;Auvergne-Rhône-Alpes;01;Ain;0112;Meximieux
01220;01220;01143;Divonne-les-Bains;DIVONNE-LES-BAINS;84;Auvergne-Rhône-Alpes;01;Ain;0109;Gex
01240;01240;01145;Dompierre-sur-Veyle;DOMPIERRE-SUR-VEYLE;84;Auvergne-Rhône-Alpes;01;Ain;0107;Ceyzériat
01400;01400;01146;Dompierre-sur-Chalaronne;DOMPIERRE-SUR-CHALARONNE;84;Auvergne-Rhône-Alpes;01;Ain;0108;Châtillon-sur-Chalaronne
01270;01270;01147;Domsure;DOMSURE;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01590;01590, 01102;01148;Dortan;DORTAN;84;Auvergne-Rhône-Alpes;01;Ain;0116;Pont-d'Ain
01500;01500;01149;Douvres;DOUVRES;84;Auvergne-Rhône-Alpes;01;Ain;0101;Ambérieu-en-Bugey
01250;01250;01150;Drom;DROM;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01160;01160;01151;Druillat;DRUILLAT;84;Auvergne-Rhône-Alpes;01;Ain;0107;Ceyzériat
01130;01130;01152;Échallon;ÉCHALLON;84;Auvergne-Rhône-Alpes;01;Ain;0114;Nantua
01170;01174, 01170;01153;Échenevex;ÉCHENEVEX;84;Auvergne-Rhône-Alpes;01;Ain;0120;Thoiry
01230;01230;01155;Évosges;ÉVOSGES;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01800;01800;01156;Faramans;FARAMANS;84;Auvergne-Rhône-Alpes;01;Ain;0112;Meximieux
01480;01480;01157;Fareins;FAREINS;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
01550;01550;01158;Farges;FARGES;84;Auvergne-Rhône-Alpes;01;Ain;0120;Thoiry
01570;01570;01159;Feillens;FEILLENS;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01210;01212, 01211, 01216, 01210, 01214;01160;Ferney-Voltaire;FERNEY-VOLTAIRE;84;Auvergne-Rhône-Alpes;01;Ain;0119;Saint-Genis-Pouilly
01350;01350;01162;Flaxieu;FLAXIEU;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01340;01340;01163;Foissiat;FOISSIAT;84;Auvergne-Rhône-Alpes;01;Ain;0102;Attignat
01090;01090;01165;Francheleins;FRANCHELEINS;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
01480;01480;01166;Frans;FRANS;84;Auvergne-Rhône-Alpes;01;Ain;0121;Trévoux
01140;01140;01167;Garnerans;GARNERANS;84;Auvergne-Rhône-Alpes;01;Ain;0108;Châtillon-sur-Chalaronne
01090;01090;01169;Genouilleux;GENOUILLEUX;84;Auvergne-Rhône-Alpes;01;Ain;0108;Châtillon-sur-Chalaronne
01460;01460;01170;Béard-Géovreissiat;BÉARD-GÉOVREISSIAT;84;Auvergne-Rhône-Alpes;01;Ain;0114;Nantua
01100;01100;01171;Géovreisset;GÉOVREISSET;84;Auvergne-Rhône-Alpes;01;Ain;0114;Nantua
01170;01173, 01172, 01171, 01170, 01174;01173;Gex;GEX;84;Auvergne-Rhône-Alpes;01;Ain;0109;Gex
01130;01130;01174;Giron;GIRON;84;Auvergne-Rhône-Alpes;01;Ain;0103;Valserhône
01190;01190;01175;Gorrevod;GORREVOD;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01250;01250;01177;Grand-Corent;GRAND-CORENT;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01290;01290;01179;Grièges;GRIÈGES;84;Auvergne-Rhône-Alpes;01;Ain;0123;Vonnas
01220;01220;01180;Grilly;GRILLY;84;Auvergne-Rhône-Alpes;01;Ain;0109;Gex
01100;01117, 01100, 01115;01181;Groissiat;GROISSIAT;84;Auvergne-Rhône-Alpes;01;Ain;0114;Nantua
01090;01090;01183;Guéreins;GUÉREINS;84;Auvergne-Rhône-Alpes;01;Ain;0108;Châtillon-sur-Chalaronne
01250;01250;01184;Hautecourt-Romanèche;HAUTECOURT-ROMANÈCHE;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01110;01110;01185;Plateau d'Hauteville;PLATEAU D'HAUTEVILLE;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01260;01260;01187;Haut Valromey;HAUT VALROMEY;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01140;01140;01188;Illiat;ILLIAT;84;Auvergne-Rhône-Alpes;01;Ain;0108;Châtillon-sur-Chalaronne
01200;01200;01189;Injoux-Génissiat;INJOUX-GÉNISSIAT;84;Auvergne-Rhône-Alpes;01;Ain;0103;Valserhône
01680;01680;01190;Innimond;INNIMOND;84;Auvergne-Rhône-Alpes;01;Ain;0111;Lagnieu
01430;01430;01191;Izenave;IZENAVE;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01580;01580;01192;Izernore;IZERNORE;84;Auvergne-Rhône-Alpes;01;Ain;0116;Pont-d'Ain
01300;01300;01193;Izieu;IZIEU;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01480;01480;01194;Jassans-Riottier;JASSANS-RIOTTIER;84;Auvergne-Rhône-Alpes;01;Ain;0121;Trévoux
01250;01250;01195;Jasseron;JASSERON;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01340;01340;01196;Jayat;JAYAT;84;Auvergne-Rhône-Alpes;01;Ain;0102;Attignat
01250;01250;01197;Journans;JOURNANS;84;Auvergne-Rhône-Alpes;01;Ain;0107;Ceyzériat
01800;01800;01198;Joyeux;JOYEUX;84;Auvergne-Rhône-Alpes;01;Ain;0112;Meximieux
01640;01640;01199;Jujurieux;JUJURIEUX;84;Auvergne-Rhône-Alpes;01;Ain;0116;Pont-d'Ain
01450;01450;01200;Labalme;LABALME;84;Auvergne-Rhône-Alpes;01;Ain;0116;Pont-d'Ain
01150;01154, 01151, 01150, 01152;01202;Lagnieu;LAGNIEU;84;Auvergne-Rhône-Alpes;01;Ain;0111;Lagnieu
01290;01290;01203;Laiz;LAIZ;84;Auvergne-Rhône-Alpes;01;Ain;0123;Vonnas
01130;01130;01204;Le Poizat-Lalleyriat;LE POIZAT-LALLEYRIAT;84;Auvergne-Rhône-Alpes;01;Ain;0114;Nantua
01430;01430;01206;Lantenay;LANTENAY;84;Auvergne-Rhône-Alpes;01;Ain;0110;Plateau d’Hauteville
01330;01330;01207;Lapeyrouse;LAPEYROUSE;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
01350;01350;01208;Lavours;LAVOURS;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01200;01200, 01206;01209;Léaz;LÉAZ;84;Auvergne-Rhône-Alpes;01;Ain;0120;Thoiry
01410;01410;01210;Lélex;LÉLEX;84;Auvergne-Rhône-Alpes;01;Ain;0120;Thoiry
01240;01240;01211;Lent;LENT;84;Auvergne-Rhône-Alpes;01;Ain;0107;Ceyzériat
01560;01560;01212;Lescheroux;LESCHEROUX;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01150;01150;01213;Leyment;LEYMENT;84;Auvergne-Rhône-Alpes;01;Ain;0111;Lagnieu
01450;01450;01214;Leyssard;LEYSSARD;84;Auvergne-Rhône-Alpes;01;Ain;0116;Pont-d'Ain
01420;01420;01215;Surjoux-Lhopital;SURJOUX-LHOPITAL;84;Auvergne-Rhône-Alpes;01;Ain;0103;Valserhône
01680;01680;01216;Lhuis;LHUIS;84;Auvergne-Rhône-Alpes;01;Ain;0111;Lagnieu
01680;01680;01219;Lompnas;LOMPNAS;84;Auvergne-Rhône-Alpes;01;Ain;0111;Lagnieu
01360;01360;01224;Loyettes;LOYETTES;84;Auvergne-Rhône-Alpes;01;Ain;0111;Lagnieu
01090;01090;01225;Lurcy;LURCY;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
01300;01300;01227;Magnieu;MAGNIEU;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01430;01430;01228;Maillat;MAILLAT;84;Auvergne-Rhône-Alpes;01;Ain;0114;Nantua
01340;01340;01229;Malafretaz;MALAFRETAZ;84;Auvergne-Rhône-Alpes;01;Ain;0102;Attignat
01560;01560;01230;Mantenay-Montlin;MANTENAY-MONTLIN;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01570;01570;01231;Manziat;MANZIAT;84;Auvergne-Rhône-Alpes;01;Ain;0117;Replonges
01851;01851;01232;Marboz;MARBOZ;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01680;01680;01233;Marchamp;MARCHAMP;84;Auvergne-Rhône-Alpes;01;Ain;0111;Lagnieu
01300;01300;01234;Marignieu;MARIGNIEU;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01240;01240;01235;Marlieux;MARLIEUX;84;Auvergne-Rhône-Alpes;01;Ain;0108;Châtillon-sur-Chalaronne
01340;01340;01236;Marsonnas;MARSONNAS;84;Auvergne-Rhône-Alpes;01;Ain;0102;Attignat
01100;01101, 01100, 01117;01237;Martignat;MARTIGNAT;84;Auvergne-Rhône-Alpes;01;Ain;0114;Nantua
01600;01600;01238;Massieux;MASSIEUX;84;Auvergne-Rhône-Alpes;01;Ain;0121;Trévoux
01300;01300;01239;Massignieu-de-Rives;MASSIGNIEU-DE-RIVES;84;Auvergne-Rhône-Alpes;01;Ain;0104;Belley
01580;01580;01240;Matafelon-Granges;MATAFELON-GRANGES;84;Auvergne-Rhône-Alpes;01;Ain;0116;Pont-d'Ain
01370;01370, 01009;01241;Meillonnas;MEILLONNAS;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01450;01450;01242;Mérignat;MÉRIGNAT;84;Auvergne-Rhône-Alpes;01;Ain;0116;Pont-d'Ain
01480;01480;01243;Messimy-sur-Saône;MESSIMY-SUR-SAÔNE;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
01800;01800;01244;Meximieux;MEXIMIEUX;84;Auvergne-Rhône-Alpes;01;Ain;0112;Meximieux
01250;01250;01245;Bohas-Meyriat-Rignat;BOHAS-MEYRIAT-RIGNAT;84;Auvergne-Rhône-Alpes;01;Ain;0118;Saint-Étienne-du-Bois
01660;01660;01246;Mézériat;MÉZÉRIAT;84;Auvergne-Rhône-Alpes;01;Ain;0123;Vonnas
01170;01170, 01410;01247;Mijoux;MIJOUX;84;Auvergne-Rhône-Alpes;01;Ain;0120;Thoiry
01390;01390;01248;Mionnay;MIONNAY;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
01700;01700, 01706, 01701, 01702, 01705;01249;Miribel;MIRIBEL;84;Auvergne-Rhône-Alpes;01;Ain;0113;Miribel
01600;01600;01250;Misérieux;MISÉRIEUX;84;Auvergne-Rhône-Alpes;01;Ain;0121;Trévoux
01140;01140;01252;Mogneneins;MOGNENEINS;84;Auvergne-Rhône-Alpes;01;Ain;0108;Châtillon-sur-Chalaronne
01250;01003, 01250;01254;Montagnat;MONTAGNAT;84;Auvergne-Rhône-Alpes;01;Ain;0107;Ceyzériat
01470;01470;01255;Montagnieu;MONTAGNIEU;84;Auvergne-Rhône-Alpes;01;Ain;0111;Lagnieu
01200;01200;01257;Montanges;MONTANGES;84;Auvergne-Rhône-Alpes;01;Ain;0103;Valserhône
01090;01090;01258;Montceaux;MONTCEAUX;84;Auvergne-Rhône-Alpes;01;Ain;0108;Châtillon-sur-Chalaronne
01310;01310;01259;Montcet;MONTCET;84;Auvergne-Rhône-Alpes;01;Ain;0102;Attignat
01800;01800;01260;Le Montellier;LE MONTELLIER;84;Auvergne-Rhône-Alpes;01;Ain;0112;Meximieux
01390;01390;01261;Monthieux;MONTHIEUX;84;Auvergne-Rhône-Alpes;01;Ain;0122;Villars-les-Dombes
